station_id,s_no,battery_status,status_timestamp,weather
1,6813,high,1715851248362,"{'humidity': 85, 'temperature': -9, 'wind_speed': 0}"
1,6814,low,1715851248364,"{'humidity': 71, 'temperature': 9, 'wind_speed': 13}"
1,6816,high,1715851248368,"{'humidity': 55, 'temperature': -36, 'wind_speed': 11}"
1,6817,low,1715851248370,"{'humidity': 12, 'temperature': 43, 'wind_speed': 35}"
1,6819,medium,1715851248375,"{'humidity': 62, 'temperature': 34, 'wind_speed': 49}"
1,6820,high,1715851248377,"{'humidity': 42, 'temperature': -17, 'wind_speed': 31}"
1,6821,low,1715851248379,"{'humidity': 33, 'temperature': 51, 'wind_speed': 11}"
1,6822,low,1715851248381,"{'humidity': 74, 'temperature': 72, 'wind_speed': 45}"
1,6823,medium,1715851248383,"{'humidity': 9, 'temperature': 63, 'wind_speed': 18}"
1,6824,medium,1715851248386,"{'humidity': 66, 'temperature': 94, 'wind_speed': 37}"
1,6825,high,1715851248388,"{'humidity': 8, 'temperature': 40, 'wind_speed': 24}"
1,6826,medium,1715851248390,"{'humidity': 8, 'temperature': -23, 'wind_speed': 20}"
1,6827,medium,1715851248392,"{'humidity': 21, 'temperature': -39, 'wind_speed': 49}"
1,6828,low,1715851248395,"{'humidity': 97, 'temperature': 81, 'wind_speed': 33}"
1,6829,medium,1715851248397,"{'humidity': 63, 'temperature': 40, 'wind_speed': 21}"
1,6831,low,1715851248401,"{'humidity': 91, 'temperature': -34, 'wind_speed': 30}"
1,6832,high,1715851248403,"{'humidity': 83, 'temperature': 102, 'wind_speed': 29}"
1,6833,medium,1715851248405,"{'humidity': 35, 'temperature': -10, 'wind_speed': 0}"
1,6834,medium,1715851248407,"{'humidity': 77, 'temperature': 49, 'wind_speed': 15}"
1,6835,low,1715851248409,"{'humidity': 61, 'temperature': 19, 'wind_speed': 11}"
1,6836,low,1715851248412,"{'humidity': 25, 'temperature': 0, 'wind_speed': 38}"
1,6837,high,1715851248414,"{'humidity': 8, 'temperature': 67, 'wind_speed': 14}"
1,6838,low,1715851248416,"{'humidity': 84, 'temperature': 29, 'wind_speed': 1}"
1,6839,medium,1715851248418,"{'humidity': 29, 'temperature': 17, 'wind_speed': 41}"
1,6840,low,1715851248420,"{'humidity': 86, 'temperature': 73, 'wind_speed': 30}"
1,6841,low,1715851248422,"{'humidity': 99, 'temperature': 89, 'wind_speed': 22}"
1,6842,medium,1715851248424,"{'humidity': 4, 'temperature': 14, 'wind_speed': 0}"
1,6843,high,1715851248426,"{'humidity': 22, 'temperature': -37, 'wind_speed': 47}"
1,6844,medium,1715851248428,"{'humidity': 79, 'temperature': 73, 'wind_speed': 46}"
1,6845,high,1715851248430,"{'humidity': 36, 'temperature': 79, 'wind_speed': 36}"
1,6846,low,1715851248433,"{'humidity': 70, 'temperature': 97, 'wind_speed': 16}"
1,6847,medium,1715851248435,"{'humidity': 18, 'temperature': 0, 'wind_speed': 13}"
1,6848,medium,1715851248437,"{'humidity': 77, 'temperature': 15, 'wind_speed': 30}"
1,6849,medium,1715851248439,"{'humidity': 96, 'temperature': 29, 'wind_speed': 43}"
1,6850,high,1715851248441,"{'humidity': 93, 'temperature': -37, 'wind_speed': 37}"
1,6852,low,1715851248445,"{'humidity': 6, 'temperature': -18, 'wind_speed': 32}"
1,6853,medium,1715851248447,"{'humidity': 93, 'temperature': 14, 'wind_speed': 42}"
1,6854,medium,1715851248449,"{'humidity': 90, 'temperature': -27, 'wind_speed': 48}"
1,6855,medium,1715851248451,"{'humidity': 33, 'temperature': 32, 'wind_speed': 33}"
1,6857,low,1715851248456,"{'humidity': 56, 'temperature': 45, 'wind_speed': 32}"
1,6858,medium,1715851248458,"{'humidity': 32, 'temperature': 52, 'wind_speed': 23}"
1,6859,high,1715851248460,"{'humidity': 37, 'temperature': -19, 'wind_speed': 6}"
1,6860,low,1715851248462,"{'humidity': 33, 'temperature': 32, 'wind_speed': 13}"
1,6861,low,1715851248464,"{'humidity': 73, 'temperature': -3, 'wind_speed': 2}"
1,6862,high,1715851248467,"{'humidity': 16, 'temperature': 4, 'wind_speed': 15}"
1,6863,low,1715851248469,"{'humidity': 20, 'temperature': 45, 'wind_speed': 11}"
1,6864,low,1715851248471,"{'humidity': 95, 'temperature': 44, 'wind_speed': 48}"
1,6865,low,1715851248473,"{'humidity': 37, 'temperature': -24, 'wind_speed': 30}"
1,6866,medium,1715851248476,"{'humidity': 89, 'temperature': -27, 'wind_speed': 24}"
1,6867,medium,1715851248478,"{'humidity': 15, 'temperature': 65, 'wind_speed': 10}"
1,6869,medium,1715851248482,"{'humidity': 57, 'temperature': 19, 'wind_speed': 25}"
1,6870,high,1715851248484,"{'humidity': 7, 'temperature': 79, 'wind_speed': 3}"
1,6872,low,1715851248489,"{'humidity': 25, 'temperature': -4, 'wind_speed': 3}"
1,6873,medium,1715851248491,"{'humidity': 59, 'temperature': -36, 'wind_speed': 13}"
1,6874,low,1715851248493,"{'humidity': 93, 'temperature': -32, 'wind_speed': 16}"
1,6875,low,1715851248496,"{'humidity': 65, 'temperature': 11, 'wind_speed': 27}"
1,6876,high,1715851248498,"{'humidity': 46, 'temperature': -31, 'wind_speed': 13}"
1,6877,high,1715851248500,"{'humidity': 30, 'temperature': 49, 'wind_speed': 23}"
1,6878,medium,1715851248502,"{'humidity': 60, 'temperature': 85, 'wind_speed': 17}"
1,6879,low,1715851248504,"{'humidity': 31, 'temperature': 27, 'wind_speed': 5}"
1,6880,medium,1715851248507,"{'humidity': 26, 'temperature': 47, 'wind_speed': 39}"
1,6881,medium,1715851248509,"{'humidity': 84, 'temperature': 63, 'wind_speed': 28}"
1,6882,high,1715851248511,"{'humidity': 7, 'temperature': 21, 'wind_speed': 25}"
1,6884,low,1715851248515,"{'humidity': 37, 'temperature': 31, 'wind_speed': 7}"
1,6885,high,1715851248517,"{'humidity': 60, 'temperature': 99, 'wind_speed': 36}"
1,6888,medium,1715851248524,"{'humidity': 98, 'temperature': 24, 'wind_speed': 3}"
1,6889,high,1715851248526,"{'humidity': 30, 'temperature': 16, 'wind_speed': 45}"
1,6890,medium,1715851248528,"{'humidity': 75, 'temperature': 9, 'wind_speed': 21}"
1,6892,low,1715851248532,"{'humidity': 49, 'temperature': 23, 'wind_speed': 35}"
1,6893,high,1715851248534,"{'humidity': 10, 'temperature': 78, 'wind_speed': 3}"
1,6894,low,1715851248537,"{'humidity': 19, 'temperature': -14, 'wind_speed': 48}"
1,6895,high,1715851248539,"{'humidity': 19, 'temperature': 94, 'wind_speed': 5}"
1,6896,low,1715851248541,"{'humidity': 36, 'temperature': 9, 'wind_speed': 34}"
1,6897,low,1715851248543,"{'humidity': 1, 'temperature': -22, 'wind_speed': 2}"
1,6898,medium,1715851248545,"{'humidity': 9, 'temperature': 82, 'wind_speed': 30}"
1,6899,medium,1715851248548,"{'humidity': 54, 'temperature': 74, 'wind_speed': 0}"
1,6900,low,1715851248550,"{'humidity': 83, 'temperature': 102, 'wind_speed': 34}"
1,6901,high,1715851248552,"{'humidity': 51, 'temperature': 32, 'wind_speed': 8}"
1,6902,medium,1715851248554,"{'humidity': 94, 'temperature': -28, 'wind_speed': 14}"
1,6903,low,1715851248556,"{'humidity': 95, 'temperature': -21, 'wind_speed': 48}"
1,6904,medium,1715851248558,"{'humidity': 21, 'temperature': 41, 'wind_speed': 20}"
1,6905,medium,1715851248560,"{'humidity': 99, 'temperature': -31, 'wind_speed': 20}"
1,6907,high,1715851248565,"{'humidity': 42, 'temperature': 46, 'wind_speed': 42}"
1,6908,medium,1715851248567,"{'humidity': 99, 'temperature': 27, 'wind_speed': 47}"
1,6909,low,1715851248569,"{'humidity': 89, 'temperature': 18, 'wind_speed': 20}"
1,6911,medium,1715851248573,"{'humidity': 69, 'temperature': -39, 'wind_speed': 37}"
1,6912,low,1715851248576,"{'humidity': 96, 'temperature': 46, 'wind_speed': 16}"
1,6913,medium,1715851248578,"{'humidity': 69, 'temperature': 67, 'wind_speed': 47}"
1,6914,high,1715851248580,"{'humidity': 5, 'temperature': 97, 'wind_speed': 14}"
1,6915,low,1715851248582,"{'humidity': 38, 'temperature': 67, 'wind_speed': 20}"
1,6916,medium,1715851248584,"{'humidity': 98, 'temperature': -10, 'wind_speed': 35}"
1,6917,medium,1715851248587,"{'humidity': 13, 'temperature': 56, 'wind_speed': 40}"
1,6918,high,1715851248589,"{'humidity': 45, 'temperature': 91, 'wind_speed': 16}"
1,6919,medium,1715851248591,"{'humidity': 55, 'temperature': 45, 'wind_speed': 18}"
1,6920,medium,1715851248593,"{'humidity': 28, 'temperature': 34, 'wind_speed': 43}"
1,6921,medium,1715851248596,"{'humidity': 9, 'temperature': 56, 'wind_speed': 38}"
1,6922,low,1715851248598,"{'humidity': 64, 'temperature': -34, 'wind_speed': 29}"
1,6923,medium,1715851248600,"{'humidity': 80, 'temperature': 91, 'wind_speed': 16}"
1,6924,low,1715851248602,"{'humidity': 60, 'temperature': -40, 'wind_speed': 17}"
1,6925,low,1715851248604,"{'humidity': 84, 'temperature': 63, 'wind_speed': 42}"
1,6926,high,1715851248606,"{'humidity': 60, 'temperature': 24, 'wind_speed': 14}"
1,6927,low,1715851248608,"{'humidity': 15, 'temperature': 35, 'wind_speed': 3}"
1,6928,low,1715851248611,"{'humidity': 9, 'temperature': 16, 'wind_speed': 5}"
1,6929,high,1715851248613,"{'humidity': 71, 'temperature': 98, 'wind_speed': 47}"
1,6930,medium,1715851248615,"{'humidity': 4, 'temperature': 26, 'wind_speed': 7}"
1,6931,medium,1715851248617,"{'humidity': 29, 'temperature': -32, 'wind_speed': 35}"
1,6932,medium,1715851248619,"{'humidity': 98, 'temperature': 72, 'wind_speed': 16}"
1,6933,low,1715851248621,"{'humidity': 97, 'temperature': 77, 'wind_speed': 21}"
1,6935,low,1715851248626,"{'humidity': 23, 'temperature': 19, 'wind_speed': 22}"
1,6936,medium,1715851248628,"{'humidity': 2, 'temperature': 37, 'wind_speed': 26}"
1,6937,medium,1715851248630,"{'humidity': 98, 'temperature': 76, 'wind_speed': 27}"
1,6938,medium,1715851248632,"{'humidity': 51, 'temperature': 54, 'wind_speed': 36}"
1,6939,medium,1715851248634,"{'humidity': 9, 'temperature': 7, 'wind_speed': 7}"
1,6940,medium,1715851248636,"{'humidity': 65, 'temperature': -38, 'wind_speed': 3}"
1,6941,high,1715851248638,"{'humidity': 57, 'temperature': 53, 'wind_speed': 31}"
1,6942,high,1715851248640,"{'humidity': 0, 'temperature': 80, 'wind_speed': 16}"
1,6944,low,1715851248645,"{'humidity': 19, 'temperature': -15, 'wind_speed': 23}"
1,6945,medium,1715851248647,"{'humidity': 2, 'temperature': 94, 'wind_speed': 23}"
1,6946,medium,1715851248649,"{'humidity': 9, 'temperature': 3, 'wind_speed': 5}"
1,6947,low,1715851248651,"{'humidity': 83, 'temperature': 62, 'wind_speed': 28}"
1,6948,medium,1715851248653,"{'humidity': 65, 'temperature': 7, 'wind_speed': 3}"
1,6949,high,1715851248655,"{'humidity': 37, 'temperature': -16, 'wind_speed': 0}"
1,6950,high,1715851248657,"{'humidity': 23, 'temperature': 77, 'wind_speed': 18}"
1,6951,high,1715851248660,"{'humidity': 93, 'temperature': 18, 'wind_speed': 12}"
1,6952,high,1715851248662,"{'humidity': 25, 'temperature': 53, 'wind_speed': 18}"
1,6953,medium,1715851248664,"{'humidity': 61, 'temperature': 71, 'wind_speed': 6}"
1,6954,medium,1715851248666,"{'humidity': 30, 'temperature': 38, 'wind_speed': 37}"
1,6955,medium,1715851248668,"{'humidity': 79, 'temperature': 62, 'wind_speed': 21}"
1,6956,low,1715851248670,"{'humidity': 63, 'temperature': -23, 'wind_speed': 36}"
1,6957,medium,1715851248672,"{'humidity': 41, 'temperature': 20, 'wind_speed': 18}"
1,6958,high,1715851248674,"{'humidity': 44, 'temperature': -3, 'wind_speed': 1}"
1,6959,medium,1715851248676,"{'humidity': 26, 'temperature': 82, 'wind_speed': 1}"
1,6960,medium,1715851248679,"{'humidity': 77, 'temperature': 68, 'wind_speed': 16}"
1,6961,low,1715851248681,"{'humidity': 20, 'temperature': -31, 'wind_speed': 22}"
1,6962,high,1715851248683,"{'humidity': 18, 'temperature': 83, 'wind_speed': 44}"
1,6963,medium,1715851248685,"{'humidity': 21, 'temperature': -23, 'wind_speed': 11}"
1,6964,medium,1715851248687,"{'humidity': 98, 'temperature': 30, 'wind_speed': 38}"
1,6965,low,1715851248689,"{'humidity': 72, 'temperature': 17, 'wind_speed': 31}"
1,6967,high,1715851248693,"{'humidity': 81, 'temperature': 95, 'wind_speed': 38}"
1,6969,medium,1715851248697,"{'humidity': 48, 'temperature': 97, 'wind_speed': 1}"
1,6970,medium,1715851248700,"{'humidity': 49, 'temperature': 35, 'wind_speed': 25}"
1,6971,high,1715851248702,"{'humidity': 1, 'temperature': 11, 'wind_speed': 46}"
1,6972,low,1715851248704,"{'humidity': 1, 'temperature': 50, 'wind_speed': 25}"
1,6973,medium,1715851248706,"{'humidity': 28, 'temperature': -2, 'wind_speed': 35}"
1,6974,low,1715851248708,"{'humidity': 41, 'temperature': -34, 'wind_speed': 29}"
1,6975,high,1715851248710,"{'humidity': 51, 'temperature': 49, 'wind_speed': 39}"
1,6976,high,1715851248712,"{'humidity': 93, 'temperature': -21, 'wind_speed': 11}"
1,6977,high,1715851248714,"{'humidity': 27, 'temperature': 68, 'wind_speed': 7}"
1,6978,low,1715851248716,"{'humidity': 66, 'temperature': -1, 'wind_speed': 16}"
1,6979,high,1715851248719,"{'humidity': 42, 'temperature': -35, 'wind_speed': 46}"
1,6980,low,1715851248721,"{'humidity': 22, 'temperature': 22, 'wind_speed': 39}"
1,6982,medium,1715851248725,"{'humidity': 39, 'temperature': -28, 'wind_speed': 3}"
1,6983,high,1715851248727,"{'humidity': 89, 'temperature': 12, 'wind_speed': 17}"
1,6984,high,1715851248729,"{'humidity': 29, 'temperature': 4, 'wind_speed': 8}"
1,6985,medium,1715851248731,"{'humidity': 62, 'temperature': 2, 'wind_speed': 49}"
1,6987,low,1715851248735,"{'humidity': 5, 'temperature': -3, 'wind_speed': 30}"
1,6988,medium,1715851248737,"{'humidity': 80, 'temperature': 62, 'wind_speed': 15}"
1,6989,low,1715851248740,"{'humidity': 22, 'temperature': 2, 'wind_speed': 43}"
1,6990,high,1715851248742,"{'humidity': 50, 'temperature': 34, 'wind_speed': 48}"
1,6991,medium,1715851248744,"{'humidity': 39, 'temperature': -33, 'wind_speed': 17}"
1,6992,low,1715851248746,"{'humidity': 41, 'temperature': -22, 'wind_speed': 23}"
1,6993,medium,1715851248748,"{'humidity': 22, 'temperature': -34, 'wind_speed': 10}"
1,6994,high,1715851248750,"{'humidity': 11, 'temperature': 32, 'wind_speed': 34}"
1,6995,low,1715851248752,"{'humidity': 13, 'temperature': 55, 'wind_speed': 29}"
1,6996,high,1715851248754,"{'humidity': 46, 'temperature': 28, 'wind_speed': 43}"
1,6997,high,1715851248756,"{'humidity': 92, 'temperature': -3, 'wind_speed': 24}"
1,6998,medium,1715851248758,"{'humidity': 48, 'temperature': -39, 'wind_speed': 44}"
1,6999,medium,1715851248761,"{'humidity': 55, 'temperature': 64, 'wind_speed': 25}"
1,7000,low,1715851248763,"{'humidity': 15, 'temperature': 57, 'wind_speed': 1}"
1,7001,medium,1715851248765,"{'humidity': 82, 'temperature': 83, 'wind_speed': 19}"
1,7002,high,1715851248767,"{'humidity': 42, 'temperature': -15, 'wind_speed': 4}"
1,7003,high,1715851248769,"{'humidity': 95, 'temperature': 95, 'wind_speed': 19}"
1,7004,medium,1715851248771,"{'humidity': 54, 'temperature': -9, 'wind_speed': 32}"
1,7005,high,1715851248773,"{'humidity': 52, 'temperature': 97, 'wind_speed': 28}"
1,7006,high,1715851248775,"{'humidity': 10, 'temperature': 88, 'wind_speed': 48}"
1,7007,low,1715851248777,"{'humidity': 17, 'temperature': 33, 'wind_speed': 40}"
1,7008,low,1715851248780,"{'humidity': 53, 'temperature': 50, 'wind_speed': 6}"
1,7010,medium,1715851248784,"{'humidity': 81, 'temperature': -22, 'wind_speed': 44}"
1,7011,low,1715851248786,"{'humidity': 24, 'temperature': 3, 'wind_speed': 33}"
1,7012,medium,1715851248788,"{'humidity': 66, 'temperature': 88, 'wind_speed': 3}"
1,7013,medium,1715851248790,"{'humidity': 15, 'temperature': -38, 'wind_speed': 43}"
1,7014,medium,1715851248792,"{'humidity': 60, 'temperature': 35, 'wind_speed': 6}"
1,7015,low,1715851248794,"{'humidity': 9, 'temperature': -18, 'wind_speed': 48}"
1,7016,medium,1715851248797,"{'humidity': 80, 'temperature': 101, 'wind_speed': 46}"
1,7018,high,1715851248801,"{'humidity': 27, 'temperature': 30, 'wind_speed': 4}"
1,7019,high,1715851248803,"{'humidity': 55, 'temperature': 61, 'wind_speed': 22}"
1,7020,high,1715851248805,"{'humidity': 18, 'temperature': -7, 'wind_speed': 48}"
1,7022,low,1715851248809,"{'humidity': 80, 'temperature': -34, 'wind_speed': 3}"
1,7023,low,1715851248811,"{'humidity': 70, 'temperature': 45, 'wind_speed': 3}"
1,7024,low,1715851248813,"{'humidity': 81, 'temperature': 86, 'wind_speed': 8}"
1,7025,medium,1715851248816,"{'humidity': 32, 'temperature': -37, 'wind_speed': 34}"
1,7026,high,1715851248818,"{'humidity': 39, 'temperature': 84, 'wind_speed': 31}"
1,7028,low,1715851248822,"{'humidity': 23, 'temperature': 70, 'wind_speed': 33}"
1,7029,medium,1715851248824,"{'humidity': 97, 'temperature': 6, 'wind_speed': 35}"
1,7030,high,1715851248826,"{'humidity': 90, 'temperature': 16, 'wind_speed': 5}"
1,7032,low,1715851248830,"{'humidity': 87, 'temperature': -38, 'wind_speed': 3}"
1,7033,low,1715851248832,"{'humidity': 67, 'temperature': -9, 'wind_speed': 44}"
1,7034,low,1715851248835,"{'humidity': 0, 'temperature': 83, 'wind_speed': 18}"
1,7035,medium,1715851248837,"{'humidity': 38, 'temperature': 5, 'wind_speed': 42}"
1,7036,medium,1715851248839,"{'humidity': 84, 'temperature': 14, 'wind_speed': 27}"
1,7037,high,1715851248841,"{'humidity': 22, 'temperature': 66, 'wind_speed': 42}"
1,7038,high,1715851248844,"{'humidity': 64, 'temperature': 82, 'wind_speed': 32}"
1,7039,high,1715851248846,"{'humidity': 2, 'temperature': 5, 'wind_speed': 13}"
1,7040,high,1715851248848,"{'humidity': 83, 'temperature': 56, 'wind_speed': 20}"
1,7041,medium,1715851248850,"{'humidity': 18, 'temperature': 63, 'wind_speed': 22}"
1,7042,medium,1715851248852,"{'humidity': 76, 'temperature': 102, 'wind_speed': 19}"
1,7043,medium,1715851248855,"{'humidity': 9, 'temperature': 38, 'wind_speed': 46}"
1,7044,medium,1715851248857,"{'humidity': 45, 'temperature': -32, 'wind_speed': 19}"
1,7045,low,1715851248859,"{'humidity': 91, 'temperature': 3, 'wind_speed': 45}"
1,7046,medium,1715851248861,"{'humidity': 79, 'temperature': 94, 'wind_speed': 18}"
1,7047,medium,1715851248863,"{'humidity': 11, 'temperature': 93, 'wind_speed': 12}"
1,7048,low,1715851248866,"{'humidity': 37, 'temperature': 74, 'wind_speed': 44}"
1,7049,medium,1715851248868,"{'humidity': 9, 'temperature': 26, 'wind_speed': 17}"
1,7050,low,1715851248870,"{'humidity': 96, 'temperature': 7, 'wind_speed': 41}"
1,7051,medium,1715851248872,"{'humidity': 13, 'temperature': 66, 'wind_speed': 21}"
1,7052,low,1715851248875,"{'humidity': 62, 'temperature': 96, 'wind_speed': 29}"
1,7053,low,1715851248877,"{'humidity': 79, 'temperature': 37, 'wind_speed': 44}"
1,7054,medium,1715851248879,"{'humidity': 48, 'temperature': 19, 'wind_speed': 16}"
1,7055,medium,1715851248882,"{'humidity': 7, 'temperature': 16, 'wind_speed': 5}"
1,7056,medium,1715851248884,"{'humidity': 86, 'temperature': 91, 'wind_speed': 3}"
1,7057,low,1715851248886,"{'humidity': 59, 'temperature': 60, 'wind_speed': 1}"
1,7058,medium,1715851248888,"{'humidity': 3, 'temperature': 5, 'wind_speed': 0}"
1,7059,low,1715851248890,"{'humidity': 35, 'temperature': 85, 'wind_speed': 45}"
1,7060,low,1715851248892,"{'humidity': 64, 'temperature': 17, 'wind_speed': 31}"
1,7061,low,1715851248895,"{'humidity': 55, 'temperature': 65, 'wind_speed': 39}"
1,7062,high,1715851248897,"{'humidity': 95, 'temperature': 45, 'wind_speed': 28}"
1,7063,medium,1715851248899,"{'humidity': 55, 'temperature': -26, 'wind_speed': 1}"
1,7064,medium,1715851248901,"{'humidity': 36, 'temperature': 41, 'wind_speed': 29}"
1,7065,low,1715851248903,"{'humidity': 55, 'temperature': 32, 'wind_speed': 15}"
1,7066,low,1715851248905,"{'humidity': 98, 'temperature': -1, 'wind_speed': 31}"
1,7067,low,1715851248907,"{'humidity': 74, 'temperature': 50, 'wind_speed': 29}"
1,7068,low,1715851248909,"{'humidity': 12, 'temperature': 26, 'wind_speed': 34}"
1,7069,high,1715851248912,"{'humidity': 78, 'temperature': 22, 'wind_speed': 37}"
1,7070,medium,1715851248914,"{'humidity': 15, 'temperature': 95, 'wind_speed': 10}"
1,7071,medium,1715851248916,"{'humidity': 0, 'temperature': 65, 'wind_speed': 30}"
1,7072,high,1715851248918,"{'humidity': 30, 'temperature': 50, 'wind_speed': 16}"
1,7073,high,1715851248920,"{'humidity': 28, 'temperature': 44, 'wind_speed': 30}"
1,7074,low,1715851248923,"{'humidity': 29, 'temperature': 72, 'wind_speed': 33}"
1,7075,low,1715851248925,"{'humidity': 36, 'temperature': 24, 'wind_speed': 5}"
1,7076,medium,1715851248927,"{'humidity': 6, 'temperature': 67, 'wind_speed': 0}"
1,7077,high,1715851248929,"{'humidity': 7, 'temperature': 64, 'wind_speed': 37}"
1,7078,medium,1715851248932,"{'humidity': 19, 'temperature': 90, 'wind_speed': 10}"
1,7080,high,1715851248936,"{'humidity': 82, 'temperature': 24, 'wind_speed': 28}"
1,7081,high,1715851248938,"{'humidity': 94, 'temperature': -32, 'wind_speed': 41}"
1,7082,medium,1715851248941,"{'humidity': 11, 'temperature': 51, 'wind_speed': 17}"
1,7083,low,1715851248943,"{'humidity': 73, 'temperature': 80, 'wind_speed': 31}"
1,7084,medium,1715851248945,"{'humidity': 26, 'temperature': 38, 'wind_speed': 43}"
1,7085,medium,1715851248947,"{'humidity': 23, 'temperature': 67, 'wind_speed': 8}"
1,7086,medium,1715851248950,"{'humidity': 30, 'temperature': 101, 'wind_speed': 29}"
1,7088,high,1715851248954,"{'humidity': 98, 'temperature': 31, 'wind_speed': 31}"
1,7089,medium,1715851248956,"{'humidity': 1, 'temperature': 38, 'wind_speed': 42}"
1,7090,high,1715851248958,"{'humidity': 22, 'temperature': 38, 'wind_speed': 19}"
1,7091,medium,1715851248961,"{'humidity': 65, 'temperature': -19, 'wind_speed': 34}"
1,7092,medium,1715851248963,"{'humidity': 98, 'temperature': 48, 'wind_speed': 25}"
1,7093,low,1715851248965,"{'humidity': 77, 'temperature': 80, 'wind_speed': 0}"
1,7094,medium,1715851248967,"{'humidity': 24, 'temperature': 37, 'wind_speed': 20}"
1,7095,low,1715851248970,"{'humidity': 46, 'temperature': 35, 'wind_speed': 46}"
1,7096,medium,1715851248972,"{'humidity': 33, 'temperature': -37, 'wind_speed': 41}"
1,7097,low,1715851248974,"{'humidity': 90, 'temperature': 51, 'wind_speed': 25}"
1,7099,high,1715851248978,"{'humidity': 41, 'temperature': 10, 'wind_speed': 18}"
1,7100,high,1715851248981,"{'humidity': 25, 'temperature': 15, 'wind_speed': 14}"
1,7101,medium,1715851248983,"{'humidity': 72, 'temperature': 47, 'wind_speed': 35}"
1,7102,medium,1715851248985,"{'humidity': 10, 'temperature': -29, 'wind_speed': 12}"
1,7103,low,1715851248987,"{'humidity': 57, 'temperature': 56, 'wind_speed': 18}"
1,7104,high,1715851248990,"{'humidity': 92, 'temperature': -28, 'wind_speed': 2}"
1,7105,high,1715851248992,"{'humidity': 75, 'temperature': 52, 'wind_speed': 4}"
1,7106,low,1715851248994,"{'humidity': 26, 'temperature': 36, 'wind_speed': 46}"
1,7107,low,1715851248996,"{'humidity': 90, 'temperature': 31, 'wind_speed': 4}"
1,7108,low,1715851248998,"{'humidity': 65, 'temperature': 67, 'wind_speed': 28}"
1,7109,high,1715851249001,"{'humidity': 13, 'temperature': 51, 'wind_speed': 33}"
1,7110,low,1715851249003,"{'humidity': 53, 'temperature': 59, 'wind_speed': 25}"
1,7111,high,1715851249005,"{'humidity': 9, 'temperature': 79, 'wind_speed': 15}"
1,7113,medium,1715851249009,"{'humidity': 45, 'temperature': 18, 'wind_speed': 0}"
1,7114,high,1715851249011,"{'humidity': 57, 'temperature': 86, 'wind_speed': 36}"
1,7115,high,1715851249014,"{'humidity': 90, 'temperature': 11, 'wind_speed': 43}"
1,7116,low,1715851249016,"{'humidity': 58, 'temperature': 31, 'wind_speed': 0}"
1,7117,medium,1715851249018,"{'humidity': 99, 'temperature': 74, 'wind_speed': 9}"
1,7118,medium,1715851249020,"{'humidity': 31, 'temperature': 89, 'wind_speed': 32}"
1,7119,low,1715851249022,"{'humidity': 15, 'temperature': 87, 'wind_speed': 36}"
1,7120,medium,1715851249025,"{'humidity': 62, 'temperature': 36, 'wind_speed': 37}"
1,7121,low,1715851249027,"{'humidity': 61, 'temperature': 45, 'wind_speed': 6}"
1,7122,medium,1715851249029,"{'humidity': 43, 'temperature': 74, 'wind_speed': 24}"
1,7125,high,1715851249035,"{'humidity': 4, 'temperature': -7, 'wind_speed': 28}"
1,7126,low,1715851249038,"{'humidity': 24, 'temperature': 43, 'wind_speed': 21}"
1,7127,low,1715851249040,"{'humidity': 15, 'temperature': 22, 'wind_speed': 8}"
1,7128,medium,1715851249042,"{'humidity': 12, 'temperature': 100, 'wind_speed': 4}"
1,7129,high,1715851249044,"{'humidity': 73, 'temperature': 52, 'wind_speed': 11}"
1,7130,high,1715851249046,"{'humidity': 90, 'temperature': 18, 'wind_speed': 37}"
1,7131,high,1715851249048,"{'humidity': 56, 'temperature': 17, 'wind_speed': 25}"
1,7132,high,1715851249050,"{'humidity': 32, 'temperature': -15, 'wind_speed': 46}"
1,7133,medium,1715851249052,"{'humidity': 76, 'temperature': 35, 'wind_speed': 4}"
1,7134,low,1715851249055,"{'humidity': 62, 'temperature': 100, 'wind_speed': 34}"
1,7136,low,1715851249059,"{'humidity': 15, 'temperature': 1, 'wind_speed': 35}"
1,7137,low,1715851249061,"{'humidity': 1, 'temperature': -5, 'wind_speed': 44}"
1,7138,medium,1715851249063,"{'humidity': 57, 'temperature': 78, 'wind_speed': 29}"
1,7139,high,1715851249065,"{'humidity': 58, 'temperature': -35, 'wind_speed': 21}"
1,7140,high,1715851249067,"{'humidity': 11, 'temperature': 54, 'wind_speed': 27}"
1,7142,medium,1715851249071,"{'humidity': 25, 'temperature': 52, 'wind_speed': 23}"
1,7143,high,1715851249074,"{'humidity': 42, 'temperature': 59, 'wind_speed': 28}"
1,7144,high,1715851249076,"{'humidity': 68, 'temperature': 95, 'wind_speed': 14}"
1,7145,low,1715851249078,"{'humidity': 16, 'temperature': -13, 'wind_speed': 27}"
1,7146,medium,1715851249080,"{'humidity': 77, 'temperature': -12, 'wind_speed': 47}"
1,7147,low,1715851249082,"{'humidity': 50, 'temperature': 7, 'wind_speed': 24}"
1,7148,low,1715851249084,"{'humidity': 93, 'temperature': 96, 'wind_speed': 30}"
1,7149,low,1715851249086,"{'humidity': 95, 'temperature': -20, 'wind_speed': 33}"
1,7150,medium,1715851249088,"{'humidity': 59, 'temperature': 98, 'wind_speed': 39}"
1,7151,high,1715851249090,"{'humidity': 22, 'temperature': -30, 'wind_speed': 29}"
