station_id,s_no,battery_status,status_timestamp,weather
2,3534,high,1715851338192,"{'humidity': 11, 'temperature': -23, 'wind_speed': 17}"
2,3535,medium,1715851338194,"{'humidity': 91, 'temperature': 80, 'wind_speed': 42}"
2,3537,low,1715851338199,"{'humidity': 4, 'temperature': 96, 'wind_speed': 18}"
2,3538,medium,1715851338201,"{'humidity': 22, 'temperature': 19, 'wind_speed': 1}"
2,3539,medium,1715851338203,"{'humidity': 8, 'temperature': 99, 'wind_speed': 2}"
2,3541,low,1715851338207,"{'humidity': 27, 'temperature': 14, 'wind_speed': 24}"
2,3542,low,1715851338209,"{'humidity': 82, 'temperature': -32, 'wind_speed': 45}"
2,3543,medium,1715851338212,"{'humidity': 86, 'temperature': 52, 'wind_speed': 18}"
2,3544,high,1715851338214,"{'humidity': 8, 'temperature': -37, 'wind_speed': 27}"
2,3545,high,1715851338216,"{'humidity': 44, 'temperature': 102, 'wind_speed': 6}"
2,3546,medium,1715851338218,"{'humidity': 97, 'temperature': -39, 'wind_speed': 19}"
2,3548,high,1715851338222,"{'humidity': 92, 'temperature': 54, 'wind_speed': 19}"
2,3549,high,1715851338224,"{'humidity': 48, 'temperature': 4, 'wind_speed': 21}"
2,3550,medium,1715851338226,"{'humidity': 40, 'temperature': 68, 'wind_speed': 0}"
2,3551,high,1715851338229,"{'humidity': 23, 'temperature': 92, 'wind_speed': 35}"
2,3552,medium,1715851338231,"{'humidity': 30, 'temperature': 31, 'wind_speed': 47}"
2,3553,medium,1715851338233,"{'humidity': 97, 'temperature': -6, 'wind_speed': 48}"
2,3555,high,1715851338237,"{'humidity': 33, 'temperature': 16, 'wind_speed': 6}"
2,3556,low,1715851338239,"{'humidity': 49, 'temperature': -9, 'wind_speed': 16}"
2,3557,medium,1715851338241,"{'humidity': 54, 'temperature': 97, 'wind_speed': 44}"
2,3558,low,1715851338244,"{'humidity': 81, 'temperature': 46, 'wind_speed': 2}"
2,3560,medium,1715851338248,"{'humidity': 15, 'temperature': 34, 'wind_speed': 20}"
2,3561,medium,1715851338250,"{'humidity': 13, 'temperature': -16, 'wind_speed': 45}"
2,3562,high,1715851338252,"{'humidity': 0, 'temperature': 88, 'wind_speed': 7}"
2,3564,high,1715851338257,"{'humidity': 3, 'temperature': 46, 'wind_speed': 26}"
2,3565,low,1715851338259,"{'humidity': 46, 'temperature': -6, 'wind_speed': 26}"
2,3566,medium,1715851338261,"{'humidity': 21, 'temperature': 48, 'wind_speed': 25}"
2,3568,medium,1715851338265,"{'humidity': 38, 'temperature': 17, 'wind_speed': 28}"
2,3569,low,1715851338267,"{'humidity': 35, 'temperature': 48, 'wind_speed': 8}"
2,3570,medium,1715851338269,"{'humidity': 45, 'temperature': 70, 'wind_speed': 19}"
2,3571,low,1715851338271,"{'humidity': 0, 'temperature': 65, 'wind_speed': 40}"
2,3574,high,1715851338278,"{'humidity': 17, 'temperature': 39, 'wind_speed': 42}"
2,3575,medium,1715851338280,"{'humidity': 66, 'temperature': 45, 'wind_speed': 35}"
2,3576,medium,1715851338282,"{'humidity': 94, 'temperature': 103, 'wind_speed': 15}"
2,3577,low,1715851338284,"{'humidity': 62, 'temperature': 83, 'wind_speed': 36}"
2,3579,medium,1715851338288,"{'humidity': 4, 'temperature': 47, 'wind_speed': 44}"
2,3580,high,1715851338290,"{'humidity': 95, 'temperature': 25, 'wind_speed': 27}"
2,3581,medium,1715851338293,"{'humidity': 64, 'temperature': -15, 'wind_speed': 39}"
2,3582,medium,1715851338295,"{'humidity': 94, 'temperature': -23, 'wind_speed': 29}"
2,3583,medium,1715851338297,"{'humidity': 69, 'temperature': 97, 'wind_speed': 37}"
2,3584,low,1715851338299,"{'humidity': 56, 'temperature': 86, 'wind_speed': 39}"
2,3585,low,1715851338301,"{'humidity': 66, 'temperature': -29, 'wind_speed': 37}"
2,3587,low,1715851338305,"{'humidity': 79, 'temperature': 88, 'wind_speed': 15}"
2,3588,high,1715851338308,"{'humidity': 48, 'temperature': 3, 'wind_speed': 37}"
2,3589,high,1715851338310,"{'humidity': 46, 'temperature': 37, 'wind_speed': 47}"
2,3590,high,1715851338312,"{'humidity': 34, 'temperature': 87, 'wind_speed': 21}"
2,3591,high,1715851338314,"{'humidity': 34, 'temperature': -16, 'wind_speed': 16}"
2,3592,low,1715851338316,"{'humidity': 80, 'temperature': 10, 'wind_speed': 48}"
2,3593,high,1715851338318,"{'humidity': 85, 'temperature': 60, 'wind_speed': 28}"
2,3594,low,1715851338321,"{'humidity': 81, 'temperature': 73, 'wind_speed': 32}"
2,3595,medium,1715851338323,"{'humidity': 37, 'temperature': 6, 'wind_speed': 14}"
2,3596,medium,1715851338325,"{'humidity': 23, 'temperature': -33, 'wind_speed': 3}"
2,3598,high,1715851338329,"{'humidity': 72, 'temperature': -20, 'wind_speed': 19}"
2,3599,low,1715851338331,"{'humidity': 51, 'temperature': 31, 'wind_speed': 6}"
2,3601,low,1715851338335,"{'humidity': 78, 'temperature': 79, 'wind_speed': 37}"
2,3602,low,1715851338337,"{'humidity': 95, 'temperature': 80, 'wind_speed': 11}"
2,3603,high,1715851338339,"{'humidity': 41, 'temperature': -25, 'wind_speed': 41}"
2,3604,medium,1715851338342,"{'humidity': 26, 'temperature': -6, 'wind_speed': 26}"
2,3605,high,1715851338344,"{'humidity': 72, 'temperature': 81, 'wind_speed': 19}"
2,3606,low,1715851338346,"{'humidity': 25, 'temperature': 60, 'wind_speed': 37}"
2,3607,low,1715851338348,"{'humidity': 19, 'temperature': -12, 'wind_speed': 43}"
2,3609,high,1715851338352,"{'humidity': 13, 'temperature': 44, 'wind_speed': 3}"
2,3610,medium,1715851338354,"{'humidity': 97, 'temperature': 20, 'wind_speed': 4}"
2,3611,medium,1715851338357,"{'humidity': 74, 'temperature': 25, 'wind_speed': 29}"
2,3613,low,1715851338361,"{'humidity': 98, 'temperature': 92, 'wind_speed': 49}"
2,3614,high,1715851338363,"{'humidity': 39, 'temperature': -10, 'wind_speed': 16}"
2,3615,medium,1715851338365,"{'humidity': 13, 'temperature': 88, 'wind_speed': 34}"
2,3616,high,1715851338367,"{'humidity': 50, 'temperature': 103, 'wind_speed': 16}"
2,3618,medium,1715851338372,"{'humidity': 14, 'temperature': -16, 'wind_speed': 33}"
2,3619,medium,1715851338374,"{'humidity': 64, 'temperature': 80, 'wind_speed': 33}"
2,3620,medium,1715851338376,"{'humidity': 9, 'temperature': 46, 'wind_speed': 34}"
2,3621,low,1715851338378,"{'humidity': 72, 'temperature': 19, 'wind_speed': 12}"
2,3622,low,1715851338380,"{'humidity': 75, 'temperature': -30, 'wind_speed': 3}"
2,3623,high,1715851338383,"{'humidity': 31, 'temperature': 37, 'wind_speed': 39}"
2,3624,high,1715851338385,"{'humidity': 0, 'temperature': 15, 'wind_speed': 8}"
2,3625,low,1715851338387,"{'humidity': 91, 'temperature': 62, 'wind_speed': 9}"
2,3627,medium,1715851338391,"{'humidity': 67, 'temperature': 13, 'wind_speed': 36}"
2,3628,medium,1715851338393,"{'humidity': 18, 'temperature': 49, 'wind_speed': 16}"
2,3629,low,1715851338395,"{'humidity': 78, 'temperature': 45, 'wind_speed': 34}"
2,3630,low,1715851338398,"{'humidity': 40, 'temperature': 2, 'wind_speed': 2}"
2,3631,medium,1715851338400,"{'humidity': 84, 'temperature': 71, 'wind_speed': 21}"
2,3632,high,1715851338402,"{'humidity': 83, 'temperature': 21, 'wind_speed': 28}"
2,3633,low,1715851338404,"{'humidity': 85, 'temperature': 1, 'wind_speed': 4}"
2,3634,high,1715851338406,"{'humidity': 9, 'temperature': 20, 'wind_speed': 43}"
2,3635,medium,1715851338408,"{'humidity': 75, 'temperature': -25, 'wind_speed': 44}"
2,3636,high,1715851338411,"{'humidity': 73, 'temperature': 103, 'wind_speed': 34}"
2,3637,medium,1715851338413,"{'humidity': 61, 'temperature': 65, 'wind_speed': 9}"
2,3639,high,1715851338417,"{'humidity': 50, 'temperature': 13, 'wind_speed': 33}"
2,3640,medium,1715851338419,"{'humidity': 40, 'temperature': 33, 'wind_speed': 42}"
2,3641,high,1715851338421,"{'humidity': 36, 'temperature': 52, 'wind_speed': 29}"
2,3643,low,1715851338426,"{'humidity': 73, 'temperature': 51, 'wind_speed': 24}"
2,3644,high,1715851338428,"{'humidity': 26, 'temperature': 94, 'wind_speed': 27}"
2,3645,low,1715851338430,"{'humidity': 32, 'temperature': 25, 'wind_speed': 26}"
2,3646,medium,1715851338432,"{'humidity': 54, 'temperature': -18, 'wind_speed': 1}"
2,3647,high,1715851338434,"{'humidity': 40, 'temperature': -26, 'wind_speed': 2}"
2,3648,medium,1715851338436,"{'humidity': 66, 'temperature': 39, 'wind_speed': 40}"
2,3649,high,1715851338438,"{'humidity': 76, 'temperature': 67, 'wind_speed': 4}"
2,3650,low,1715851338440,"{'humidity': 73, 'temperature': 79, 'wind_speed': 20}"
2,3651,high,1715851338443,"{'humidity': 88, 'temperature': 13, 'wind_speed': 33}"
2,3654,medium,1715851338449,"{'humidity': 59, 'temperature': 81, 'wind_speed': 9}"
2,3655,low,1715851338451,"{'humidity': 8, 'temperature': 102, 'wind_speed': 21}"
2,3656,medium,1715851338453,"{'humidity': 60, 'temperature': 52, 'wind_speed': 24}"
2,3657,medium,1715851338456,"{'humidity': 68, 'temperature': 90, 'wind_speed': 35}"
2,3658,high,1715851338458,"{'humidity': 58, 'temperature': 18, 'wind_speed': 20}"
2,3659,medium,1715851338460,"{'humidity': 85, 'temperature': -34, 'wind_speed': 41}"
2,3660,medium,1715851338462,"{'humidity': 43, 'temperature': 24, 'wind_speed': 34}"
2,3661,high,1715851338464,"{'humidity': 17, 'temperature': 54, 'wind_speed': 7}"
2,3662,medium,1715851338466,"{'humidity': 40, 'temperature': 38, 'wind_speed': 30}"
2,3663,high,1715851338469,"{'humidity': 5, 'temperature': 48, 'wind_speed': 7}"
2,3664,medium,1715851338471,"{'humidity': 48, 'temperature': -17, 'wind_speed': 2}"
2,3665,medium,1715851338473,"{'humidity': 3, 'temperature': -23, 'wind_speed': 3}"
2,3666,medium,1715851338475,"{'humidity': 29, 'temperature': 6, 'wind_speed': 14}"
2,3667,low,1715851338477,"{'humidity': 77, 'temperature': 5, 'wind_speed': 41}"
2,3668,low,1715851338479,"{'humidity': 19, 'temperature': 26, 'wind_speed': 45}"
2,3669,high,1715851338481,"{'humidity': 34, 'temperature': -39, 'wind_speed': 10}"
2,3670,low,1715851338483,"{'humidity': 22, 'temperature': -12, 'wind_speed': 27}"
2,3671,medium,1715851338485,"{'humidity': 82, 'temperature': -38, 'wind_speed': 9}"
2,3672,medium,1715851338488,"{'humidity': 28, 'temperature': 40, 'wind_speed': 35}"
2,3673,medium,1715851338490,"{'humidity': 88, 'temperature': -33, 'wind_speed': 16}"
2,3674,low,1715851338492,"{'humidity': 65, 'temperature': 11, 'wind_speed': 25}"
2,3675,low,1715851338494,"{'humidity': 75, 'temperature': -15, 'wind_speed': 13}"
2,3676,low,1715851338496,"{'humidity': 9, 'temperature': 40, 'wind_speed': 6}"
2,3677,high,1715851338498,"{'humidity': 28, 'temperature': 28, 'wind_speed': 38}"
2,3678,high,1715851338500,"{'humidity': 76, 'temperature': 71, 'wind_speed': 8}"
2,3679,low,1715851338502,"{'humidity': 73, 'temperature': 46, 'wind_speed': 0}"
2,3680,high,1715851338504,"{'humidity': 81, 'temperature': 91, 'wind_speed': 25}"
2,3681,high,1715851338507,"{'humidity': 2, 'temperature': -15, 'wind_speed': 13}"
2,3682,high,1715851338509,"{'humidity': 32, 'temperature': -2, 'wind_speed': 3}"
2,3683,low,1715851338511,"{'humidity': 87, 'temperature': 67, 'wind_speed': 28}"
2,3684,low,1715851338513,"{'humidity': 9, 'temperature': 4, 'wind_speed': 43}"
2,3685,low,1715851338515,"{'humidity': 39, 'temperature': 97, 'wind_speed': 18}"
2,3686,medium,1715851338517,"{'humidity': 34, 'temperature': -23, 'wind_speed': 31}"
2,3687,medium,1715851338519,"{'humidity': 84, 'temperature': 101, 'wind_speed': 10}"
2,3688,low,1715851338522,"{'humidity': 32, 'temperature': -3, 'wind_speed': 12}"
2,3689,low,1715851338524,"{'humidity': 92, 'temperature': 19, 'wind_speed': 7}"
2,3690,medium,1715851338526,"{'humidity': 74, 'temperature': -29, 'wind_speed': 35}"
2,3691,low,1715851338528,"{'humidity': 75, 'temperature': 77, 'wind_speed': 1}"
2,3692,low,1715851338530,"{'humidity': 50, 'temperature': 55, 'wind_speed': 15}"
2,3693,high,1715851338533,"{'humidity': 15, 'temperature': 16, 'wind_speed': 10}"
2,3695,low,1715851338537,"{'humidity': 79, 'temperature': 28, 'wind_speed': 29}"
2,3696,low,1715851338539,"{'humidity': 62, 'temperature': 45, 'wind_speed': 12}"
2,3698,medium,1715851338543,"{'humidity': 64, 'temperature': 75, 'wind_speed': 39}"
2,3699,low,1715851338546,"{'humidity': 41, 'temperature': 23, 'wind_speed': 22}"
2,3700,medium,1715851338548,"{'humidity': 60, 'temperature': 22, 'wind_speed': 39}"
2,3701,high,1715851338550,"{'humidity': 87, 'temperature': 15, 'wind_speed': 35}"
2,3702,medium,1715851338552,"{'humidity': 23, 'temperature': 62, 'wind_speed': 25}"
2,3703,medium,1715851338555,"{'humidity': 87, 'temperature': -15, 'wind_speed': 27}"
2,3704,high,1715851338557,"{'humidity': 97, 'temperature': 101, 'wind_speed': 22}"
2,3705,low,1715851338559,"{'humidity': 4, 'temperature': 83, 'wind_speed': 49}"
2,3706,low,1715851338561,"{'humidity': 47, 'temperature': -2, 'wind_speed': 49}"
2,3707,low,1715851338564,"{'humidity': 47, 'temperature': 102, 'wind_speed': 40}"
2,3708,low,1715851338566,"{'humidity': 13, 'temperature': 62, 'wind_speed': 9}"
2,3709,medium,1715851338568,"{'humidity': 25, 'temperature': 88, 'wind_speed': 48}"
2,3710,low,1715851338570,"{'humidity': 8, 'temperature': 51, 'wind_speed': 36}"
2,3711,high,1715851338573,"{'humidity': 84, 'temperature': 84, 'wind_speed': 45}"
2,3712,high,1715851338575,"{'humidity': 7, 'temperature': 6, 'wind_speed': 43}"
2,3714,low,1715851338579,"{'humidity': 8, 'temperature': 33, 'wind_speed': 25}"
2,3715,high,1715851338582,"{'humidity': 25, 'temperature': 37, 'wind_speed': 20}"
2,3717,low,1715851338586,"{'humidity': 68, 'temperature': 57, 'wind_speed': 49}"
2,3718,high,1715851338588,"{'humidity': 97, 'temperature': -34, 'wind_speed': 41}"
2,3719,medium,1715851338590,"{'humidity': 76, 'temperature': 56, 'wind_speed': 29}"
2,3720,low,1715851338592,"{'humidity': 4, 'temperature': -1, 'wind_speed': 32}"
2,3721,high,1715851338594,"{'humidity': 58, 'temperature': 61, 'wind_speed': 43}"
2,3722,high,1715851338596,"{'humidity': 64, 'temperature': -30, 'wind_speed': 20}"
2,3723,medium,1715851338599,"{'humidity': 62, 'temperature': 14, 'wind_speed': 0}"
2,3724,medium,1715851338601,"{'humidity': 76, 'temperature': 4, 'wind_speed': 8}"
2,3725,medium,1715851338603,"{'humidity': 59, 'temperature': 13, 'wind_speed': 26}"
2,3726,medium,1715851338605,"{'humidity': 74, 'temperature': 24, 'wind_speed': 16}"
2,3727,high,1715851338607,"{'humidity': 21, 'temperature': 1, 'wind_speed': 22}"
2,3728,high,1715851338609,"{'humidity': 29, 'temperature': -11, 'wind_speed': 16}"
2,3729,high,1715851338611,"{'humidity': 7, 'temperature': 92, 'wind_speed': 33}"
2,3730,high,1715851338614,"{'humidity': 22, 'temperature': -10, 'wind_speed': 14}"
2,3731,low,1715851338616,"{'humidity': 14, 'temperature': 63, 'wind_speed': 22}"
2,3732,low,1715851338618,"{'humidity': 88, 'temperature': 80, 'wind_speed': 7}"
2,3734,high,1715851338622,"{'humidity': 77, 'temperature': 103, 'wind_speed': 48}"
2,3735,low,1715851338624,"{'humidity': 22, 'temperature': 5, 'wind_speed': 48}"
2,3736,low,1715851338626,"{'humidity': 64, 'temperature': -4, 'wind_speed': 44}"
2,3737,low,1715851338629,"{'humidity': 14, 'temperature': 66, 'wind_speed': 11}"
2,3738,low,1715851338631,"{'humidity': 10, 'temperature': -31, 'wind_speed': 0}"
2,3739,medium,1715851338633,"{'humidity': 76, 'temperature': 87, 'wind_speed': 31}"
2,3740,high,1715851338635,"{'humidity': 81, 'temperature': 66, 'wind_speed': 3}"
2,3741,low,1715851338637,"{'humidity': 7, 'temperature': 83, 'wind_speed': 45}"
2,3742,low,1715851338639,"{'humidity': 75, 'temperature': -24, 'wind_speed': 31}"
2,3744,medium,1715851338643,"{'humidity': 96, 'temperature': -20, 'wind_speed': 4}"
2,3745,medium,1715851338646,"{'humidity': 10, 'temperature': 48, 'wind_speed': 49}"
2,3746,medium,1715851338648,"{'humidity': 53, 'temperature': 13, 'wind_speed': 37}"
2,3748,high,1715851338652,"{'humidity': 31, 'temperature': 41, 'wind_speed': 10}"
2,3749,medium,1715851338654,"{'humidity': 43, 'temperature': 59, 'wind_speed': 4}"
2,3750,high,1715851338656,"{'humidity': 20, 'temperature': 36, 'wind_speed': 23}"
2,3751,medium,1715851338658,"{'humidity': 51, 'temperature': 98, 'wind_speed': 47}"
2,3752,medium,1715851338660,"{'humidity': 76, 'temperature': -4, 'wind_speed': 19}"
2,3753,low,1715851338663,"{'humidity': 35, 'temperature': 29, 'wind_speed': 9}"
2,3754,low,1715851338665,"{'humidity': 47, 'temperature': 65, 'wind_speed': 4}"
2,3755,low,1715851338667,"{'humidity': 4, 'temperature': 37, 'wind_speed': 47}"
2,3757,low,1715851338671,"{'humidity': 92, 'temperature': 18, 'wind_speed': 41}"
2,3758,medium,1715851338674,"{'humidity': 59, 'temperature': -2, 'wind_speed': 48}"
2,3759,low,1715851338676,"{'humidity': 4, 'temperature': 82, 'wind_speed': 19}"
2,3760,medium,1715851338678,"{'humidity': 12, 'temperature': -21, 'wind_speed': 14}"
2,3761,medium,1715851338680,"{'humidity': 4, 'temperature': -32, 'wind_speed': 18}"
2,3763,low,1715851338684,"{'humidity': 55, 'temperature': 98, 'wind_speed': 43}"
2,3764,medium,1715851338686,"{'humidity': 83, 'temperature': 59, 'wind_speed': 17}"
2,3765,low,1715851338689,"{'humidity': 82, 'temperature': 1, 'wind_speed': 22}"
2,3767,low,1715851338693,"{'humidity': 34, 'temperature': 91, 'wind_speed': 14}"
2,3768,medium,1715851338695,"{'humidity': 33, 'temperature': 97, 'wind_speed': 10}"
2,3769,low,1715851338697,"{'humidity': 35, 'temperature': 64, 'wind_speed': 15}"
2,3770,low,1715851338699,"{'humidity': 72, 'temperature': 7, 'wind_speed': 46}"
2,3771,high,1715851338701,"{'humidity': 80, 'temperature': -24, 'wind_speed': 35}"
2,3772,medium,1715851338703,"{'humidity': 62, 'temperature': 56, 'wind_speed': 19}"
2,3773,low,1715851338706,"{'humidity': 10, 'temperature': 48, 'wind_speed': 27}"
2,3774,low,1715851338708,"{'humidity': 56, 'temperature': -8, 'wind_speed': 3}"
2,3775,high,1715851338710,"{'humidity': 82, 'temperature': 28, 'wind_speed': 33}"
2,3776,low,1715851338713,"{'humidity': 11, 'temperature': 49, 'wind_speed': 13}"
2,3777,medium,1715851338715,"{'humidity': 21, 'temperature': -23, 'wind_speed': 2}"
2,3778,low,1715851338717,"{'humidity': 56, 'temperature': 22, 'wind_speed': 1}"
2,3779,medium,1715851338719,"{'humidity': 29, 'temperature': 0, 'wind_speed': 31}"
2,3780,medium,1715851338721,"{'humidity': 9, 'temperature': 47, 'wind_speed': 10}"
2,3781,high,1715851338724,"{'humidity': 28, 'temperature': 45, 'wind_speed': 17}"
2,3782,medium,1715851338726,"{'humidity': 58, 'temperature': -33, 'wind_speed': 37}"
2,3783,low,1715851338728,"{'humidity': 77, 'temperature': 88, 'wind_speed': 41}"
2,3784,medium,1715851338730,"{'humidity': 51, 'temperature': 10, 'wind_speed': 29}"
2,3785,low,1715851338732,"{'humidity': 67, 'temperature': 71, 'wind_speed': 31}"
2,3786,high,1715851338735,"{'humidity': 57, 'temperature': -26, 'wind_speed': 37}"
2,3787,low,1715851338737,"{'humidity': 17, 'temperature': 85, 'wind_speed': 32}"
2,3788,high,1715851338739,"{'humidity': 34, 'temperature': 98, 'wind_speed': 11}"
2,3789,low,1715851338741,"{'humidity': 39, 'temperature': -28, 'wind_speed': 8}"
2,3790,low,1715851338743,"{'humidity': 9, 'temperature': 50, 'wind_speed': 43}"
2,3791,low,1715851338746,"{'humidity': 6, 'temperature': -28, 'wind_speed': 33}"
2,3792,low,1715851338748,"{'humidity': 16, 'temperature': 97, 'wind_speed': 7}"
2,3794,low,1715851338752,"{'humidity': 52, 'temperature': -16, 'wind_speed': 41}"
2,3795,high,1715851338754,"{'humidity': 46, 'temperature': 20, 'wind_speed': 38}"
2,3796,low,1715851338756,"{'humidity': 22, 'temperature': -20, 'wind_speed': 42}"
2,3797,low,1715851338759,"{'humidity': 96, 'temperature': 69, 'wind_speed': 44}"
2,3798,high,1715851338761,"{'humidity': 86, 'temperature': 6, 'wind_speed': 11}"
2,3799,medium,1715851338763,"{'humidity': 68, 'temperature': 53, 'wind_speed': 31}"
2,3800,medium,1715851338765,"{'humidity': 28, 'temperature': 40, 'wind_speed': 48}"
2,3801,medium,1715851338767,"{'humidity': 34, 'temperature': 50, 'wind_speed': 27}"
2,3802,medium,1715851338769,"{'humidity': 78, 'temperature': 4, 'wind_speed': 47}"
2,3803,medium,1715851338771,"{'humidity': 5, 'temperature': 45, 'wind_speed': 29}"
2,3804,medium,1715851338774,"{'humidity': 75, 'temperature': 21, 'wind_speed': 16}"
2,3805,high,1715851338776,"{'humidity': 26, 'temperature': 67, 'wind_speed': 11}"
2,3806,high,1715851338778,"{'humidity': 84, 'temperature': 8, 'wind_speed': 0}"
2,3807,medium,1715851338780,"{'humidity': 1, 'temperature': -27, 'wind_speed': 42}"
2,3808,low,1715851338782,"{'humidity': 34, 'temperature': 10, 'wind_speed': 39}"
2,3809,high,1715851338784,"{'humidity': 5, 'temperature': -30, 'wind_speed': 42}"
2,3810,medium,1715851338787,"{'humidity': 83, 'temperature': -18, 'wind_speed': 21}"
2,3811,medium,1715851338789,"{'humidity': 79, 'temperature': -31, 'wind_speed': 12}"
2,3812,medium,1715851338791,"{'humidity': 53, 'temperature': 12, 'wind_speed': 5}"
2,3813,medium,1715851338793,"{'humidity': 51, 'temperature': -15, 'wind_speed': 39}"
2,3814,medium,1715851338795,"{'humidity': 56, 'temperature': 67, 'wind_speed': 39}"
2,3815,high,1715851338798,"{'humidity': 23, 'temperature': -35, 'wind_speed': 31}"
2,3818,high,1715851338804,"{'humidity': 81, 'temperature': 69, 'wind_speed': 36}"
2,3819,high,1715851338806,"{'humidity': 79, 'temperature': 19, 'wind_speed': 5}"
2,3820,medium,1715851338808,"{'humidity': 34, 'temperature': 28, 'wind_speed': 32}"
2,3821,medium,1715851338811,"{'humidity': 81, 'temperature': 21, 'wind_speed': 34}"
2,3822,medium,1715851338813,"{'humidity': 44, 'temperature': -24, 'wind_speed': 17}"
2,3824,high,1715851338817,"{'humidity': 82, 'temperature': -4, 'wind_speed': 11}"
2,3825,high,1715851338819,"{'humidity': 98, 'temperature': 78, 'wind_speed': 27}"
2,3827,medium,1715851338824,"{'humidity': 17, 'temperature': 57, 'wind_speed': 33}"
2,3828,medium,1715851338826,"{'humidity': 84, 'temperature': -25, 'wind_speed': 34}"
2,3829,high,1715851338828,"{'humidity': 70, 'temperature': 87, 'wind_speed': 38}"
2,3830,low,1715851338830,"{'humidity': 49, 'temperature': 67, 'wind_speed': 22}"
2,3831,high,1715851338832,"{'humidity': 55, 'temperature': 41, 'wind_speed': 13}"
2,3832,low,1715851338834,"{'humidity': 96, 'temperature': -27, 'wind_speed': 23}"
2,3833,high,1715851338837,"{'humidity': 61, 'temperature': 11, 'wind_speed': 20}"
2,3834,medium,1715851338839,"{'humidity': 88, 'temperature': 13, 'wind_speed': 46}"
2,3835,medium,1715851338841,"{'humidity': 36, 'temperature': -38, 'wind_speed': 45}"
2,3836,medium,1715851338843,"{'humidity': 4, 'temperature': -19, 'wind_speed': 13}"
2,3838,low,1715851338847,"{'humidity': 39, 'temperature': -36, 'wind_speed': 34}"
2,3839,low,1715851338849,"{'humidity': 78, 'temperature': -36, 'wind_speed': 6}"
2,3840,low,1715851338851,"{'humidity': 43, 'temperature': 89, 'wind_speed': 32}"
2,3842,low,1715851338856,"{'humidity': 84, 'temperature': 44, 'wind_speed': 30}"
2,3843,low,1715851338858,"{'humidity': 13, 'temperature': 79, 'wind_speed': 37}"
2,3844,medium,1715851338860,"{'humidity': 91, 'temperature': 70, 'wind_speed': 11}"
2,3845,medium,1715851338862,"{'humidity': 24, 'temperature': -3, 'wind_speed': 38}"
2,3846,high,1715851338864,"{'humidity': 97, 'temperature': 68, 'wind_speed': 13}"
2,3847,high,1715851338866,"{'humidity': 0, 'temperature': 5, 'wind_speed': 29}"
2,3848,medium,1715851338868,"{'humidity': 37, 'temperature': -11, 'wind_speed': 7}"
2,3849,low,1715851338871,"{'humidity': 82, 'temperature': 71, 'wind_speed': 4}"
2,3850,high,1715851338873,"{'humidity': 51, 'temperature': 1, 'wind_speed': 36}"
2,3851,low,1715851338875,"{'humidity': 13, 'temperature': 99, 'wind_speed': 47}"
2,3853,low,1715851338879,"{'humidity': 39, 'temperature': -37, 'wind_speed': 37}"
2,3854,medium,1715851338881,"{'humidity': 39, 'temperature': 35, 'wind_speed': 21}"
2,3855,medium,1715851338884,"{'humidity': 97, 'temperature': -24, 'wind_speed': 22}"
2,3856,medium,1715851338886,"{'humidity': 0, 'temperature': 81, 'wind_speed': 41}"
2,3857,high,1715851338888,"{'humidity': 22, 'temperature': -30, 'wind_speed': 27}"
2,3858,medium,1715851338890,"{'humidity': 90, 'temperature': 99, 'wind_speed': 48}"
2,3859,low,1715851338892,"{'humidity': 82, 'temperature': 68, 'wind_speed': 10}"
2,3860,medium,1715851338894,"{'humidity': 26, 'temperature': 32, 'wind_speed': 0}"
2,3861,low,1715851338896,"{'humidity': 32, 'temperature': 74, 'wind_speed': 47}"
2,3862,medium,1715851338898,"{'humidity': 54, 'temperature': 0, 'wind_speed': 44}"
2,3863,high,1715851338901,"{'humidity': 39, 'temperature': -6, 'wind_speed': 9}"
2,3864,low,1715851338903,"{'humidity': 94, 'temperature': 45, 'wind_speed': 17}"
2,3865,low,1715851338905,"{'humidity': 9, 'temperature': 96, 'wind_speed': 32}"
2,3866,high,1715851338907,"{'humidity': 23, 'temperature': 85, 'wind_speed': 6}"
2,3867,high,1715851338909,"{'humidity': 69, 'temperature': -30, 'wind_speed': 19}"
2,3868,low,1715851338911,"{'humidity': 33, 'temperature': 100, 'wind_speed': 19}"
2,3870,medium,1715851338915,"{'humidity': 80, 'temperature': 89, 'wind_speed': 21}"
2,3871,high,1715851338918,"{'humidity': 85, 'temperature': 6, 'wind_speed': 2}"
2,3872,low,1715851338920,"{'humidity': 83, 'temperature': 36, 'wind_speed': 33}"
2,3873,medium,1715851338922,"{'humidity': 51, 'temperature': 101, 'wind_speed': 22}"
2,3874,low,1715851338924,"{'humidity': 9, 'temperature': 81, 'wind_speed': 39}"
2,3875,high,1715851338926,"{'humidity': 49, 'temperature': -3, 'wind_speed': 42}"
2,3876,medium,1715851338928,"{'humidity': 41, 'temperature': -2, 'wind_speed': 16}"
2,3877,low,1715851338930,"{'humidity': 12, 'temperature': 4, 'wind_speed': 36}"
2,3878,low,1715851338933,"{'humidity': 10, 'temperature': 53, 'wind_speed': 37}"
2,3879,medium,1715851338935,"{'humidity': 81, 'temperature': 84, 'wind_speed': 42}"
2,3881,low,1715851338939,"{'humidity': 2, 'temperature': 21, 'wind_speed': 4}"
2,3883,low,1715851338943,"{'humidity': 94, 'temperature': 25, 'wind_speed': 0}"
